ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year,grade
73221,5300.0,5300.0,5300.0, 36 months,14.33,182.0,2 years,MORTGAGE,60000.0,Not Verified,Fully Paid,n,debt_consolidation,TX,22.52,0.0,675.0,679.0,1.0,13.0,0.0,18558.0,80.3,29.0,f,0.0,0.0,6551.645957279799,6551.65,5300.0,1251.65,0.0,0.0,0.0,181.64,699.0,695.0,0.0,1.0,Individual,0.0,0.0,135781.0,23100.0,4.0,11315.0,212.0,97.6,0.0,0.0,95.0,130.0,36.0,6.0,1.0,37.0,0.0,0.0,3.0,9.0,3.0,6.0,9.0,10.0,19.0,9.0,13.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,147848.0,28724.0,8700.0,15426.0,N,Cash,N,9,2012,1,2002,9,2015,4,2017,C
30367,10000.0,10000.0,10000.0, 36 months,11.99,332.1,1 year,MORTGAGE,30000.0,Not Verified,Fully Paid,n,debt_consolidation,OR,33.46,0.0,760.0,764.0,0.0,22.0,0.0,4916.0,21.4,42.0,w,0.0,0.0,10792.4635931951,10792.46,10000.0,792.46,0.0,0.0,0.0,2024.98,724.0,720.0,0.0,1.0,Individual,0.0,0.0,81382.0,23000.0,5.0,3699.0,16084.0,23.4,0.0,0.0,113.0,126.0,26.0,8.0,0.0,26.0,9.0,0.0,1.0,1.0,5.0,11.0,27.0,7.0,15.0,1.0,22.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,107678.0,81382.0,21000.0,84678.0,N,Cash,N,2,2016,7,2005,1,2017,7,2018,C
8867,19875.0,19875.0,19875.0, 60 months,14.33,465.87,4 years,MORTGAGE,63000.0,Not Verified,Fully Paid,n,debt_consolidation,CO,26.91,2.0,670.0,674.0,0.0,17.0,0.0,28319.0,48.3,30.0,w,0.0,0.0,23560.085111969103,23560.09,19875.0,3685.09,0.0,0.0,0.0,16129.9,674.0,670.0,0.0,1.0,Individual,0.0,0.0,350857.0,58600.0,5.0,23390.0,25913.0,37.6,0.0,0.0,231.0,220.0,12.0,12.0,2.0,12.0,12.0,0.0,7.0,9.0,8.0,14.0,5.0,14.0,23.0,11.0,17.0,0.0,0.0,0.0,2.0,90.0,25.0,0.0,0.0,394901.0,62505.0,41500.0,44301.0,N,Cash,N,10,2015,7,1996,3,2017,4,2017,C
10059,21450.0,21450.0,21450.0, 36 months,17.47,769.78,10+ years,RENT,100000.0,Not Verified,Current,n,debt_consolidation,WA,17.99,0.0,680.0,684.0,0.0,9.0,0.0,9213.0,55.2,25.0,w,17084.36,17084.36,6907.2,6907.2,4365.64,2541.56,0.0,0.0,0.0,769.78,714.0,710.0,0.0,1.0,Individual,0.0,1800.0,47762.0,16700.0,5.0,5970.0,4691.0,63.6,0.0,0.0,139.0,188.0,24.0,9.0,0.0,24.0,11.0,0.0,4.0,6.0,5.0,6.0,12.0,7.0,13.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,62731.0,47762.0,12900.0,46031.0,N,Cash,N,5,2018,8,2002,2,2019,2,2019,D
97767,30000.0,30000.0,30000.0, 36 months,18.99,1099.53,10+ years,MORTGAGE,120000.0,Verified,Fully Paid,n,credit_card,CA,33.75,0.0,740.0,744.0,2.0,21.0,0.0,108242.0,55.2,38.0,w,0.0,0.0,33355.0836796213,33355.08,30000.0,3355.08,0.0,0.0,0.0,26821.2,749.0,745.0,0.0,1.0,Individual,0.0,0.0,342262.0,165400.0,4.0,17113.0,37721.0,54.8,0.0,0.0,155.0,326.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,7.0,8.0,16.0,5.0,15.0,28.0,7.0,21.0,0.0,0.0,0.0,3.0,92.1,25.0,0.0,0.0,517730.0,139244.0,83400.0,51200.0,N,Cash,N,6,2016,4,1989,1,2017,2,2019,D
25045,35000.0,35000.0,35000.0, 36 months,14.99,1213.12,2 years,MORTGAGE,146300.0,Source Verified,Fully Paid,n,debt_consolidation,OK,6.34,0.0,705.0,709.0,1.0,10.0,0.0,23006.0,31.4,10.0,f,0.0,0.0,35771.555256469,35771.56,35000.0,771.56,0.0,0.0,0.0,31431.31,724.0,720.0,0.0,1.0,Individual,0.0,0.0,349775.0,73200.0,6.0,34978.0,38694.0,37.3,0.0,0.0,4.0,316.0,9.0,4.0,1.0,9.0,4.0,0.0,4.0,4.0,7.0,7.0,1.0,8.0,8.0,4.0,10.0,0.0,0.0,0.0,4.0,100.0,42.9,0.0,0.0,403799.0,31580.0,61700.0,9974.0,N,Cash,N,0,2017,8,1990,2,2017,10,2018,C
76821,15500.0,15500.0,15500.0, 36 months,13.56,526.45,7 years,MORTGAGE,65000.0,Verified,Current,n,other,AZ,11.13,1.0,675.0,679.0,0.0,4.0,0.0,5599.0,44.8,6.0,w,12956.09,12956.09,3661.8,3661.8,2543.91,1117.89,0.0,0.0,0.0,526.45,669.0,665.0,0.0,1.0,Individual,0.0,0.0,160864.0,12500.0,0.0,40216.0,6901.0,44.8,0.0,0.0,30.0,74.0,33.0,30.0,2.0,33.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,179233.0,19786.0,12500.0,19833.0,N,Cash,N,7,2018,5,2012,2,2019,2,2019,C
38440,16000.0,16000.0,16000.0, 36 months,7.07,494.55,< 1 year,OWN,147500.0,Not Verified,Fully Paid,n,credit_card,NC,7.5,0.0,750.0,754.0,1.0,11.0,0.0,15339.0,33.3,13.0,f,0.0,0.0,16386.099784226,16386.1,16000.0,386.1,0.0,0.0,0.0,14896.16,704.0,700.0,0.0,1.0,Individual,0.0,0.0,274658.0,46000.0,9.0,24969.0,26161.0,37.0,0.0,0.0,102.0,119.0,1.0,1.0,2.0,3.0,5.0,0.0,5.0,5.0,7.0,7.0,2.0,9.0,9.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,317265.0,37005.0,41500.0,27515.0,N,Cash,N,6,2017,7,2007,10,2017,10,2018,A
99113,20950.0,20950.0,20950.0, 60 months,20.99,566.66,4 years,RENT,50000.0,Source Verified,Fully Paid,n,credit_card,NV,11.57,1.0,665.0,669.0,1.0,10.0,0.0,22524.0,65.9,19.0,w,0.0,0.0,28939.54,28939.54,20950.0,7989.54,0.0,0.0,0.0,15339.7,739.0,735.0,0.0,1.0,Individual,0.0,0.0,57021.0,34200.0,3.0,5702.0,6476.0,77.7,0.0,0.0,127.0,165.0,6.0,6.0,0.0,6.0,6.0,0.0,5.0,5.0,6.0,9.0,6.0,8.0,13.0,5.0,10.0,0.0,0.0,0.0,2.0,94.4,66.7,0.0,0.0,70068.0,57021.0,29000.0,35868.0,N,Cash,N,7,2014,10,2000,8,2016,9,2016,E
32790,5750.0,5750.0,5750.0, 36 months,16.29,202.98,10+ years,MORTGAGE,49000.0,Verified,Fully Paid,n,debt_consolidation,MO,49.16,0.0,720.0,724.0,0.0,16.0,0.0,8216.0,25.1,33.0,f,0.0,0.0,6495.441981470501,6495.44,5750.0,745.44,0.0,0.0,0.0,4668.62,759.0,755.0,0.0,1.0,Individual,0.0,0.0,159472.0,32700.0,3.0,10631.0,11900.0,0.0,0.0,0.0,130.0,179.0,9.0,9.0,2.0,54.0,9.0,0.0,0.0,6.0,2.0,8.0,13.0,9.0,18.0,6.0,16.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,246950.0,58247.0,11900.0,101765.0,N,DirectPay,N,3,2016,4,2001,2,2017,2,2019,D
75371,11550.0,11550.0,11550.0, 36 months,16.99,411.74,10+ years,MORTGAGE,102000.0,Verified,Fully Paid,n,debt_consolidation,TX,18.88,0.0,675.0,679.0,1.0,7.0,0.0,3770.0,69.8,14.0,f,0.0,0.0,14789.5229535154,14789.52,11550.0,3239.52,0.0,0.0,0.0,2392.9,714.0,710.0,0.0,1.0,Individual,0.0,0.0,143251.0,5400.0,2.0,20464.0,0.0,102.7,0.0,0.0,129.0,151.0,13.0,10.0,2.0,13.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,92.9,100.0,0.0,0.0,194431.0,22556.0,1900.0,30499.0,N,Cash,N,8,2015,1,2003,4,2018,0,2019,D
11592,7200.0,7200.0,7200.0, 36 months,8.39,226.92,2 years,MORTGAGE,35700.0,Source Verified,Fully Paid,n,home_improvement,NC,18.55,0.0,675.0,679.0,0.0,5.0,1.0,5080.0,34.8,16.0,w,0.0,0.0,7961.5558650288,7961.56,7200.0,761.56,0.0,0.0,0.0,1026.52,734.0,730.0,0.0,1.0,Individual,0.0,0.0,22545.0,14600.0,5.0,4509.0,6216.0,27.7,0.0,0.0,163.0,211.0,3.0,3.0,1.0,12.0,6.0,0.0,1.0,3.0,2.0,5.0,6.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,38471.0,22545.0,8600.0,23871.0,N,Cash,N,1,2016,6,1998,11,2017,11,2017,B
82869,6000.0,6000.0,6000.0, 36 months,13.49,203.59,< 1 year,RENT,45759.0,Source Verified,Charged Off,n,debt_consolidation,FL,19.88,0.0,665.0,669.0,0.0,17.0,0.0,8999.0,52.9,35.0,f,0.0,0.0,5047.34,5047.34,3721.34,1162.31,0.0,163.69,29.4642,203.59,559.0,555.0,0.0,1.0,Individual,0.0,0.0,108953.0,17000.0,5.0,6409.0,6146.0,47.9,0.0,0.0,173.0,55.0,9.0,9.0,0.0,9.0,10.0,0.0,3.0,6.0,4.0,5.0,27.0,7.0,8.0,6.0,17.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,112555.0,108953.0,11800.0,95555.0,N,Cash,Y,6,2016,1,2002,7,2018,2,2019,C
65737,8000.0,8000.0,7900.0, 36 months,7.69,249.55,4 years,RENT,45000.0,Source Verified,Fully Paid,n,debt_consolidation,MN,29.76,0.0,715.0,719.0,1.0,11.0,0.0,16403.0,61.4,21.0,f,0.0,0.0,8982.465634632601,8870.18,8000.0,982.47,0.0,0.0,0.0,497.77,824.0,820.0,0.0,1.0,Individual,0.0,0.0,44611.0,26700.0,0.0,4056.0,8797.0,65.1,0.0,0.0,131.0,178.0,71.0,43.0,0.0,71.0,5.0,0.0,3.0,3.0,5.0,8.0,10.0,6.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,70435.0,44611.0,25200.0,43735.0,N,Cash,N,7,2014,9,1999,6,2017,2,2018,A
83747,30000.0,30000.0,30000.0, 60 months,13.67,692.93,4 years,RENT,85000.0,Source Verified,Fully Paid,n,debt_consolidation,NY,14.75,0.0,685.0,689.0,1.0,13.0,0.0,12119.0,47.9,28.0,f,0.0,0.0,34224.037309730295,34224.04,30000.0,4224.04,0.0,0.0,0.0,25897.49,724.0,720.0,0.0,1.0,Individual,0.0,0.0,126268.0,25300.0,5.0,9713.0,12248.0,49.0,0.0,0.0,137.0,191.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,4.0,7.0,10.0,15.0,9.0,13.0,4.0,13.0,0.0,0.0,0.0,2.0,92.3,14.3,0.0,0.0,128998.0,126268.0,24000.0,103698.0,N,Cash,N,3,2016,4,2000,4,2017,10,2018,C
63292,35000.0,35000.0,35000.0, 60 months,28.69,1104.37,4 years,OWN,95000.0,Source Verified,Fully Paid,n,credit_card,VA,34.05,1.0,695.0,699.0,0.0,12.0,0.0,106961.0,67.0,18.0,w,0.0,0.0,36029.6995820514,36029.7,35000.0,1029.7,0.0,0.0,0.0,36.9,674.0,670.0,0.0,1.0,Individual,0.0,0.0,282294.0,145600.0,1.0,25663.0,13649.0,75.1,0.0,0.0,4.0,267.0,72.0,4.0,3.0,111.0,16.0,0.0,5.0,8.0,5.0,5.0,1.0,10.0,14.0,8.0,12.0,0.0,0.0,0.0,1.0,94.4,60.0,0.0,0.0,332448.0,127097.0,54800.0,20000.0,N,Cash,N,1,2017,10,1994,3,2017,8,2018,F
60086,7000.0,7000.0,7000.0, 36 months,22.39,268.75,10+ years,MORTGAGE,88000.0,Source Verified,Fully Paid,n,debt_consolidation,AR,25.52,1.0,660.0,664.0,0.0,17.0,0.0,16819.0,79.7,44.0,f,0.0,0.0,9570.4114610649,9570.41,7000.0,2570.41,0.0,0.0,0.0,2280.2,669.0,665.0,0.0,1.0,Individual,0.0,0.0,225245.0,21100.0,9.0,14078.0,149.0,98.0,0.0,0.0,144.0,147.0,9.0,6.0,2.0,9.0,6.0,0.0,3.0,10.0,4.0,8.0,23.0,11.0,18.0,10.0,17.0,0.0,0.0,0.0,2.0,93.0,100.0,0.0,0.0,275976.0,121813.0,7300.0,119898.0,N,Cash,N,6,2016,2,2004,10,2018,2,2019,E
43600,11500.0,11500.0,11500.0, 36 months,12.12,382.63,< 1 year,MORTGAGE,59000.0,Verified,Fully Paid,n,credit_card,OK,7.91,0.0,700.0,704.0,1.0,6.0,1.0,2879.0,55.4,15.0,w,0.0,0.0,13774.4216371745,13774.42,11500.0,2274.42,0.0,0.0,0.0,382.37,729.0,725.0,0.0,1.0,Individual,0.0,0.0,124504.0,5200.0,2.0,24901.0,402.0,87.4,0.0,0.0,151.0,176.0,30.0,6.0,4.0,80.0,4.0,0.0,2.0,3.0,3.0,5.0,4.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,134560.0,18469.0,3200.0,16970.0,N,Cash,N,5,2013,11,1998,5,2016,5,2016,B
85015,14400.0,14400.0,14400.0, 60 months,23.13,407.02,10+ years,RENT,54000.0,Verified,Charged Off,n,debt_consolidation,NY,20.96,3.0,665.0,669.0,1.0,16.0,1.0,3054.0,87.3,46.0,w,0.0,0.0,860.3,860.3,261.41,598.89,0.0,0.0,0.0,407.02,634.0,630.0,0.0,1.0,Individual,0.0,0.0,80400.0,3500.0,9.0,5025.0,52.0,97.5,0.0,0.0,85.0,98.0,6.0,6.0,0.0,7.0,6.0,0.0,2.0,4.0,2.0,12.0,23.0,5.0,23.0,4.0,16.0,0.0,0.0,0.0,7.0,93.2,100.0,1.0,0.0,86404.0,80400.0,2100.0,82904.0,N,Cash,N,2,2016,11,2007,4,2016,1,2017,F
10293,10925.0,10925.0,10925.0, 36 months,14.47,375.89,4 years,MORTGAGE,63000.0,Source Verified,Fully Paid,n,debt_consolidation,NY,16.04,0.0,665.0,669.0,0.0,11.0,0.0,5323.0,93.4,25.0,w,0.0,0.0,13296.1899999999,13296.19,10925.0,2352.4,18.79,0.0,0.0,1269.31,654.0,650.0,0.0,1.0,Individual,0.0,851.0,134985.0,5700.0,7.0,12271.0,81.0,98.4,0.0,0.0,77.0,81.0,2.0,2.0,1.0,70.0,10.0,0.0,2.0,3.0,2.0,4.0,17.0,3.0,7.0,3.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,141366.0,64757.0,5200.0,63498.0,N,Cash,N,11,2013,2,2007,7,2016,8,2018,C
55446,7000.0,7000.0,7000.0, 36 months,15.31,243.73,3 years,MORTGAGE,95000.0,Verified,Fully Paid,n,debt_consolidation,OH,28.73,0.0,695.0,699.0,1.0,44.0,0.0,43709.0,52.4,58.0,w,0.0,0.0,8212.1443744546,8212.14,7000.0,1212.14,0.0,0.0,0.0,1324.37,704.0,700.0,0.0,1.0,Individual,0.0,0.0,226865.0,83400.0,18.0,5276.0,14867.0,61.4,0.0,0.0,123.0,151.0,2.0,2.0,2.0,7.0,2.0,0.0,16.0,27.0,22.0,25.0,8.0,40.0,48.0,28.0,44.0,0.0,0.0,0.0,10.0,100.0,19.0,0.0,0.0,294753.0,73895.0,38500.0,36096.0,N,Cash,N,1,2016,6,2003,7,2017,2,2019,C
17808,18500.0,18500.0,18500.0, 36 months,10.33,599.82,10+ years,ANY,85000.0,Source Verified,Current,n,credit_card,CA,20.47,0.0,720.0,724.0,0.0,12.0,0.0,13915.0,28.6,23.0,w,17166.89,17166.89,1799.46,1799.46,1333.11,466.35,0.0,0.0,0.0,599.82,724.0,720.0,0.0,1.0,Individual,0.0,0.0,53536.0,48700.0,5.0,4461.0,20931.0,31.6,0.0,0.0,167.0,136.0,11.0,4.0,0.0,11.0,7.0,0.0,6.0,9.0,6.0,8.0,9.0,10.0,14.0,9.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,91220.0,53536.0,30600.0,42520.0,N,Cash,N,11,2018,0,2005,2,2019,2,2019,B
87305,35000.0,35000.0,35000.0, 60 months,17.57,880.61,< 1 year,MORTGAGE,154000.0,Source Verified,Fully Paid,n,credit_card,CA,12.97,0.0,680.0,684.0,4.0,18.0,0.0,43644.0,74.5,30.0,w,0.0,0.0,37507.6,37507.6,35000.0,2507.6,0.0,0.0,0.0,33985.16,764.0,760.0,0.0,1.0,Individual,0.0,0.0,710495.0,58600.0,2.0,41794.0,7044.0,82.8,0.0,0.0,123.0,324.0,14.0,5.0,1.0,14.0,3.0,0.0,9.0,11.0,9.0,17.0,6.0,14.0,23.0,11.0,18.0,0.0,0.0,0.0,1.0,96.7,66.7,0.0,0.0,793145.0,72774.0,41000.0,43847.0,N,Cash,N,5,2014,4,1987,10,2014,9,2014,D
13131,10000.0,10000.0,10000.0, 36 months,11.49,329.72,1 year,MORTGAGE,75000.0,Source Verified,Charged Off,n,credit_card,KY,11.82,3.0,675.0,679.0,0.0,14.0,0.0,7310.0,45.6,32.0,w,0.0,0.0,4623.98,4623.98,2700.49,913.66,0.0,1009.83,181.7694,329.72,519.0,515.0,0.0,1.0,Individual,0.0,0.0,49751.0,16000.0,3.0,3554.0,5986.0,38.4,0.0,0.0,192.0,90.0,14.0,14.0,0.0,14.0,1.0,1.0,5.0,8.0,6.0,7.0,14.0,11.0,18.0,8.0,14.0,0.0,0.0,3.0,0.0,67.9,0.0,0.0,0.0,63554.0,49751.0,9800.0,47554.0,N,Cash,N,11,2016,11,2000,10,2017,4,2018,B
20613,14000.0,14000.0,14000.0, 60 months,12.62,315.83,1 year,RENT,43015.0,Not Verified,Current,n,debt_consolidation,FL,18.95,0.0,685.0,689.0,0.0,10.0,0.0,8521.0,66.6,17.0,w,11078.88,11078.88,5033.65,5033.65,2921.12,2112.53,0.0,0.0,0.0,315.83,694.0,690.0,0.0,1.0,Individual,0.0,0.0,30084.0,12800.0,1.0,3008.0,342.0,94.4,0.0,0.0,94.0,122.0,10.0,10.0,0.0,10.0,16.0,2.0,2.0,5.0,3.0,4.0,3.0,8.0,13.0,6.0,10.0,0.0,0.0,0.0,1.0,88.2,100.0,0.0,0.0,44542.0,30084.0,6100.0,31742.0,N,Cash,N,10,2017,8,2007,2,2019,2,2019,C
81371,21500.0,21500.0,21500.0, 60 months,19.52,563.9,10+ years,RENT,74000.0,Verified,Charged Off,n,major_purchase,NY,33.54,4.0,665.0,669.0,2.0,9.0,0.0,27988.0,77.5,21.0,w,0.0,0.0,9671.59,9671.59,2550.7,3652.2,0.0,3468.69,624.3642,563.9,499.0,0.0,0.0,1.0,Individual,0.0,0.0,61176.0,36100.0,1.0,7647.0,6346.0,77.3,0.0,0.0,150.0,152.0,27.0,2.0,2.0,27.0,0.0,2.0,4.0,5.0,6.0,9.0,7.0,8.0,11.0,5.0,9.0,0.0,0.0,1.0,1.0,76.2,16.7,0.0,0.0,69824.0,61176.0,27900.0,33724.0,N,Cash,N,5,2014,9,2001,4,2015,9,2016,E
95275,5500.0,5500.0,5500.0, 36 months,15.49,191.99,7 years,RENT,45000.0,Not Verified,Current,n,other,CA,10.69,0.0,690.0,694.0,0.0,8.0,0.0,9131.0,38.7,14.0,w,4353.09,4353.09,1703.31,1703.31,1146.91,556.4,0.0,0.0,0.0,191.99,644.0,640.0,0.0,1.0,Individual,0.0,0.0,9209.0,23600.0,4.0,1151.0,5995.0,55.9,0.0,0.0,81.0,80.0,2.0,2.0,0.0,2.0,8.0,0.0,5.0,6.0,5.0,6.0,3.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,2.0,92.9,40.0,0.0,0.0,26250.0,9209.0,13600.0,2650.0,N,Cash,N,5,2018,8,2011,2,2019,2,2019,C
81907,8000.0,8000.0,8000.0, 36 months,16.29,282.41,10+ years,OWN,32000.0,Source Verified,Charged Off,n,debt_consolidation,FL,25.28,0.0,670.0,674.0,0.0,17.0,1.0,9137.0,30.0,23.0,f,0.0,0.0,2809.62,2809.62,1847.25,962.37,0.0,0.0,0.0,282.41,544.0,540.0,0.0,1.0,Individual,0.0,0.0,14105.0,29200.0,10.0,882.0,1575.0,75.5,0.0,0.0,14.0,223.0,6.0,6.0,1.0,6.0,7.0,2.0,6.0,13.0,7.0,10.0,1.0,16.0,21.0,13.0,17.0,0.0,0.0,0.0,5.0,100.0,71.4,1.0,0.0,36200.0,14105.0,6500.0,7000.0,N,Cash,N,4,2016,9,1997,2,2017,1,2019,D
67157,6000.0,6000.0,6000.0, 36 months,8.24,188.69,1 year,MORTGAGE,65000.0,Not Verified,Current,n,home_improvement,PA,18.37,0.0,730.0,734.0,1.0,9.0,0.0,4091.0,10.8,14.0,w,2338.75,2338.75,4334.38,4334.38,3661.25,673.13,0.0,0.0,0.0,188.69,509.0,505.0,0.0,1.0,Individual,0.0,0.0,44710.0,37900.0,6.0,4968.0,32391.0,10.3,0.0,0.0,118.0,85.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,5.0,5.0,5.0,7.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,83504.0,44710.0,36100.0,45604.0,N,Cash,N,3,2017,5,2007,2,2019,2,2019,B
31366,6650.0,6650.0,6650.0, 36 months,17.27,237.99,9 years,RENT,42500.0,Verified,Current,n,other,CA,9.69,0.0,735.0,739.0,1.0,9.0,0.0,1649.0,7.9,10.0,f,234.39,234.39,8316.89,8316.89,6415.61,1901.28,0.0,0.0,0.0,237.99,719.0,715.0,0.0,1.0,Individual,0.0,0.0,7924.0,20800.0,6.0,880.0,12576.0,10.2,0.0,0.0,6.0,44.0,8.0,6.0,0.0,8.0,6.0,0.0,2.0,3.0,5.0,6.0,1.0,8.0,9.0,3.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,27400.0,7924.0,14000.0,6600.0,N,Cash,N,3,2016,7,2012,2,2019,2,2019,D
50423,11000.0,11000.0,11000.0, 36 months,9.99,354.89,2 years,MORTGAGE,40000.0,Not Verified,Fully Paid,n,credit_card,TX,24.72,0.0,725.0,729.0,0.0,8.0,0.0,10263.0,42.8,9.0,w,0.0,0.0,12763.722094106,12763.72,11000.0,1763.72,0.0,0.0,0.0,354.78,734.0,730.0,0.0,1.0,Individual,0.0,0.0,138490.0,24000.0,3.0,17311.0,12737.0,44.6,0.0,0.0,49.0,98.0,7.0,7.0,1.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,2.0,6.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,161554.0,37601.0,23000.0,30679.0,N,Cash,N,10,2015,8,2007,10,2018,10,2018,B
73924,14000.0,14000.0,14000.0, 36 months,8.9,444.55,10+ years,MORTGAGE,50000.0,Source Verified,Fully Paid,n,credit_card,NY,24.99,0.0,770.0,774.0,0.0,4.0,0.0,49408.0,76.7,19.0,w,0.0,0.0,16010.3795962834,16010.38,14000.0,2010.38,0.0,0.0,0.0,444.35,694.0,690.0,0.0,1.0,Individual,0.0,0.0,55703.0,52500.0,0.0,13926.0,1345.0,85.7,0.0,0.0,136.0,171.0,47.0,47.0,3.0,47.0,12.0,0.0,1.0,2.0,1.0,6.0,4.0,3.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,88602.0,55703.0,9400.0,36102.0,N,Cash,N,3,2014,0,2000,3,2017,2,2019,A
82184,19000.0,19000.0,19000.0, 60 months,11.99,422.55,6 years,MORTGAGE,53000.0,Source Verified,Fully Paid,n,debt_consolidation,TX,20.54,0.0,695.0,699.0,0.0,9.0,0.0,19390.0,61.6,28.0,w,0.0,0.0,19364.94,19364.94,19000.0,364.94,0.0,0.0,0.0,19377.6,669.0,665.0,0.0,1.0,Individual,0.0,0.0,144161.0,31500.0,7.0,16018.0,4176.0,72.2,0.0,0.0,123.0,130.0,10.0,10.0,4.0,22.0,13.0,0.0,3.0,5.0,3.0,10.0,5.0,7.0,19.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,164078.0,43420.0,15000.0,28497.0,N,Cash,N,1,2016,3,2005,2,2016,0,2019,C
25294,6000.0,6000.0,6000.0, 36 months,10.47,194.93,3 years,RENT,60000.0,Source Verified,Current,n,debt_consolidation,TN,19.62,1.0,710.0,714.0,0.0,19.0,1.0,10712.0,34.7,47.0,f,5125.64,5125.64,1162.6,1162.6,874.36,288.24,0.0,0.0,0.0,194.93,654.0,650.0,0.0,1.0,Individual,0.0,2927.0,494292.0,30900.0,12.0,26015.0,18432.0,15.4,0.0,0.0,140.0,67.0,2.0,2.0,1.0,2.0,4.0,0.0,8.0,12.0,11.0,11.0,31.0,15.0,15.0,12.0,19.0,0.0,0.0,0.0,5.0,95.7,0.0,1.0,0.0,526113.0,163131.0,21800.0,163595.0,N,Cash,N,8,2018,0,2007,2,2019,2,2019,B
45255,14500.0,14500.0,14500.0, 60 months,11.99,322.48,10+ years,MORTGAGE,45000.0,Not Verified,Current,n,credit_card,KS,14.93,0.0,685.0,689.0,0.0,8.0,0.0,10438.0,54.9,15.0,f,7102.2,7102.2,11267.48,11267.48,7397.8,3869.68,0.0,0.0,0.0,322.48,714.0,710.0,0.0,1.0,Individual,0.0,0.0,140696.0,19000.0,3.0,17587.0,1598.0,85.2,0.0,0.0,28.0,262.0,6.0,6.0,2.0,6.0,10.0,1.0,5.0,6.0,5.0,10.0,2.0,6.0,11.0,6.0,8.0,0.0,0.0,0.0,2.0,86.7,60.0,0.0,0.0,156494.0,21258.0,10800.0,14025.0,N,Cash,N,3,2016,5,1994,2,2019,2,2019,C
